소재지,가맹점번호,가맹점명,세부주소
성남시수정구,8049819,미림농원,경기  성남시  수정구  복정동
성남시수정구,8356537,담양돗자리.잡화,경기  성남시  수정구  창곡동
성남시수정구,8391187,자영원,경기  성남시  수정구  태평2동
성남시수정구,8557332,남창당한약방,경기  성남시  수정구  신흥2동
성남시수정구,9211848,수정농원,경기  성남시  수정구  복정동
성남시수정구,9428962,우드아트,경기  성남시  수정구  수진1동
성남시수정구,9620899,영신신발,경기  성남시  수정구  신흥동
성남시수정구,9846965,조이너스성남점,경기  성남시  수정구  태평2동
성남시수정구,10381994,유정집,경기  성남시  수정구  단대동
성남시수정구,10620235,대왕모터스,경기  성남시  수정구  고등동
성남시수정구,10802387,백정형외과,경기 성남시 수정구 신흥3동
성남시수정구,11004793,임안과의원,경기  성남시  수정구  태평2동
성남시수정구,11274685,은행화원,경기  성남시  수정구  복정동
성남시수정구,11356326,남형근소아과의원,경기  성남시  수정구  신흥3동
성남시수정구,11754041,알로에마임,경기  성남시  수정구  신흥2동
성남시수정구,12331641,청계산손두부,경기  성남시  수정구  상적동
성남시수정구,12357059,사랑방,경기  성남시  수정구  단대동
성남시수정구,12495339,제일종합법무법인,경기  성남시  수정구  단대동
성남시수정구,12550638,영난원,경기  성남시  수정구  고등동
성남시수정구,12772265,정지섭마취통증의학과의원,경기  성남시  수정구  양지동
성남시수정구,13109293,주)인성,경기 성남시  수정구 수진동
성남시수정구,13113329,오성중기,경기  성남시  수정구  금토동
성남시수정구,13140132,남서울식물원,경기  성남시  수정구  복정동
성남시수정구,13229257,(주)케이에스케이 유나이티드 아로마코리아,경기  성남시  수정구  사송동
성남시수정구,13251459,헤어갤러리,경기  성남시  수정구  시흥동
성남시수정구,13251814,창대자동차,경기  성남시  수정구  신흥2동
성남시수정구,13505367,한강난농원,경기  성남시  수정구  복정동
성남시수정구,14030951,유림각,경기  성남시  수정구  태평2동
성남시수정구,14123996,청실홍실,경기  성남시  수정구  단대동
성남시수정구,14543706,꽃향기,경기  성남시  수정구  창곡동
성남시수정구,14648836,송영천세무회계사무소,경기  성남시  수정구  단대동
성남시수정구,14753370,한국도로공사,경기  성남시  수정구  금토동
성남시수정구,14879761,이종호세무회계사무소,경기  성남시  수정구  단대동
성남시수정구,16339160,명동손칼국수,경기  성남시  수정구  신흥2동
성남시수정구,16403958,비바체,경기  성남시  수정구  신흥2동
성남시수정구,16669962,잉글리쉬말싸미,경기  성남시  수정구  태평2동
성남시수정구,16876922,신호유통,경기  성남시  수정구  신흥2동
성남시수정구,16888836,(주)이효바이오싸이언스,경기 성남시 수정구 복정로
성남시수정구,17109117,꽃조아,경기  성남시  수정구  복정동
성남시수정구,18035121,IN,경기  성남시  수정구  신흥3동
성남시수정구,18211656,이조사진관,경기  성남시  수정구  태평3동
성남시수정구,18466565,그린하우스,경기  성남시  수정구  복정동
성남시수정구,18825125,동우CM,경기  성남시  수정구  신흥2동
성남시수정구,18998203,경신약국,경기  성남시  수정구  신흥1동
성남시수정구,19345024,한빛자동차공업사,경기  성남시  수정구  복정동
성남시수정구,19846138,만대유통,경기  성남시  수정구  수진동
성남시수정구,19868918,신발할인마트,경기  성남시  수정구  둔전동
성남시수정구,19977495,옵티마컴퓨터,경기  성남시  수정구  수진2동
성남시수정구,20074498,행복한 e치과의원,경기  성남시  수정구  태평3동
성남시수정구,20188447,모범약국,경기  성남시  수정구  고등동
성남시수정구,20425005,대원공판장,경기  성남시  수정구  신흥1동
성남시수정구,20854733,(주)의림투어,경기  성남시  수정구  수진2동
성남시수정구,21142831,성남태평동우체국,경기  성남시  수정구  태평3동
성남시수정구,21912621,그린파크꽃직매장,경기  성남시  수정구  복정동
성남시수정구,22357248,성남고등동우체국,경기  성남시  수정구  고등동
성남시수정구,22470876,성남냉동열관리학원,경기  성남시  수정구  수진2동
성남시수정구,22933956,지방세(성남시청),경기  성남시  수정구  수진2동
성남시수정구,23050594,헤어즈,경기 성남시 수정구 태평1동
성남시수정구,23060080,오포숯불갈비,경기  성남시  수정구  신흥1동
성남시수정구,23110752,종합잡화,경기  성남시  수정구  신흥3동
성남시수정구,23725609,유천칡냉면,경기  성남시  수정구  태평2동
성남시수정구,25102302,강원도건강원,경기  성남시  수정구  태평3동
성남시수정구,25138991,분식나라,경기  성남시  수정구  태평4동
성남시수정구,25139577,신학근변호사사무소,경기  성남시  수정구  단대동
성남시수정구,25424094,성일사장,경기  성남시  수정구  신흥1동
성남시수정구,25829532,세종연구소구내식당,경기  성남시  수정구  시흥동
성남시수정구,26071969,희망지물,경기  성남시  수정구  신흥2동
성남시수정구,26324285,신세계음악전문학원,경기  성남시  수정구  태평2동
성남시수정구,26753590,행복배달,경기  성남시  수정구  복정동
성남시수정구,26755132,스포트랙,경기  성남시  수정구  창곡동
성남시수정구,27128263,축산사랑,경기  성남시  수정구  신흥2동
성남시수정구,27637222,경기32바  5268,경기  성남시  수정구  태평1동
성남시수정구,27862390,은성가축,경기  성남시  수정구  신흥동
성남시수정구,27875442,D/C클럽,경기  성남시  수정구  수진2동
성남시수정구,27876895,우리들약국,경기  성남시  수정구  신흥3동
성남시수정구,27943075,엘리트보습학원,경기  성남시  수정구  양지동
성남시수정구,28011146,별미해장국,경기  성남시  수정구  신흥3동
성남시수정구,28486678,매일식품,경기  성남시  수정구  태평1동
성남시수정구,28947166,하나문구,경기  성남시  수정구  태평4동
성남시수정구,30071278,서울화훼,경기  성남시  수정구  사송동
성남시수정구,30245799,예원이비인후과의원,경기  성남시  수정구  산성대로
성남시수정구,30408405,두레광고,경기  성남시  수정구  신흥3동
성남시수정구,30457964,공군제15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,30598601,춘하추동꽃농원,경기  성남시  수정구  복정동
성남시수정구,30793707,오드리햅번,경기  성남시  수정구  수진1동
성남시수정구,30894158,성남스튜디오,경기  성남시  수정구  신흥3동
성남시수정구,31202880,엔씨플라워,경기  성남시  수정구  복정동
성남시수정구,31427941,스마일텔레콤,경기  성남시  수정구  신흥2동
성남시수정구,31518210,미도향,경기  성남시  수정구  신흥2동
성남시수정구,31883853,한국앵글,경기  성남시  수정구  수진2동
성남시수정구,32024135,백두건강원,경기  성남시  수정구  신흥2동
성남시수정구,32267114,만민슈퍼,경기  성남시  수정구  태평4동
성남시수정구,32556607,스카이불한증막사우나,경기  성남시  수정구  수정로
성남시수정구,32602849,아모레카운셀러,경기  성남시  수정구  신흥3동
성남시수정구,32620726,안경나라서울보건대점,경기  성남시  수정구  양지동
성남시수정구,32620833,제이헤어시티,경기  성남시  수정구  태평3동
성남시수정구,32712671,오렌지미용실,경기  성남시  수정구  태평2동
성남시수정구,32797136,산내들,경기  성남시  수정구  신흥2동
성남시수정구,33533621,한일자동펌프,경기  성남시  수정구  태평1동
성남시수정구,33609694,삼전사,경기  성남시  수정구  신흥2동
성남시수정구,33626359,꽃다지  식물원,경기  성남시  수정구  복정동
성남시수정구,33699737,건우마트,경기  성남시  수정구  수정남로
성남시수정구,34455063,헤어365,경기  성남시  수정구  신흥2동
성남시수정구,35285915,보람난원,경기  성남시  수정구  고등동
성남시수정구,35465327,성희네화장품,경기  성남시  수정구  신흥3동
성남시수정구,36010064,연세약국,경기  성남시  수정구  수진1동
성남시수정구,36354736,강원유통,경기  성남시  수정구  태평3동
성남시수정구,36694982,하우스콜,경기  성남시  수정구  태평1동
성남시수정구,36781383,애드코리아,경기  성남시  수정구  복정동
성남시수정구,37062098,아모레,경기  성남시  수정구  신흥3동
성남시수정구,37062130,아모레,경기  성남시  수정구  신흥3동
성남시수정구,37062270,아모레,경기  성남시  수정구  신흥3동
성남시수정구,37437399,청아화원,경기  성남시  수정구  태평1동
성남시수정구,37474772,전욱휴골프연구소,경기 성남시 수정구 시흥동
성남시수정구,37559432,보배자동차  매매상사,경기  성남시  수정구  태평1동
성남시수정구,37677291,엄마손슈퍼,경기  성남시  수정구  단대동
성남시수정구,37894391,(주)젊은세상,경기  성남시  수정구  복정동
성남시수정구,37923323,팟찌헤어,경기  성남시  수정구  신흥2동
성남시수정구,38132304,현무스포츠센타,경기  성남시  수정구  수진1동
성남시수정구,38273942,산성플라워,경기  성남시  수정구  산성동
성남시수정구,38559332,소나무한의원,경기  성남시  수정구  수진2동
성남시수정구,38718664,과수원생등심,경기  성남시  수정구  고등동
성남시수정구,38739926,한국난  영농조합법인,경기  성남시  수정구  고등동
성남시수정구,38821906,금도음료  서울지사,경기 성남시  수정구 신촌동
성남시수정구,38879656,생태한마리,경기  성남시  수정구  복정동
성남시수정구,39222138,푸른농원,경기  성남시  수정구  태평동
성남시수정구,39281142,예지문예사,경기  성남시  수정구  양지동
성남시수정구,39673652,햇살약국,경기  성남시  수정구  수정로
성남시수정구,39674288,돈육농장,경기  성남시  수정구  수진동
성남시수정구,39985205,성남제일정신건강의학과의원,경기  성남시  수정구  수진동
성남시수정구,40000143,여수고기부페,경기  성남시  수정구  태평동
성남시수정구,40155533,카써비스투,경기  성남시  수정구  신흥동
성남시수정구,40166381,금강화원,경기  성남시  수정구  복정동
성남시수정구,40257065,연주네감자탕,경기  성남시  수정구  양지동
성남시수정구,40878324,뉴헤어센스,경기  성남시  수정구  시흥동
성남시수정구,40884264,남산숯불갈비,경기  성남시  수정구  산성동
성남시수정구,41048505,중앙엔진오일교환점,경기  성남시  수정구  창곡동
성남시수정구,41297813,예일음악,경기  성남시  수정구  태평동
성남시수정구,41529637,지현,경기  성남시  수정구  태평동
성남시수정구,41717281,성남농협(대왕지점),경기  성남시  수정구  고등동
성남시수정구,41866070,아름다운사람들,경기  성남시  수정구  수정남로
성남시수정구,42419721,뉴피자하우스,경기  성남시  수정구  신흥동
성남시수정구,42817346,김영학이비인후과의원,경기 성남시 수정구 신흥동
성남시수정구,42864660,세종화원,경기  성남시  수정구  시흥동
성남시수정구,42936815,하이스텍(주),경기  성남시  수정구  신흥동
성남시수정구,43113109,솔뜨락농원,경기  성남시  수정구  태평동
성남시수정구,43602747,(주)영우  경원대  매점,경기  성남시  수정구  복정동
성남시수정구,43860345,털보네식물원,경기  성남시  수정구  태평1동
성남시수정구,43892587,조은지물,경기  성남시  수정구  수진2동
성남시수정구,44090694,마실,경기  성남시  수정구  태평동
성남시수정구,44395267,화우농원,경기  성남시  수정구  태평1동
성남시수정구,44751915,백만송이  플라워,경기 성남시 수정구 시흥동
성남시수정구,44811651,미술재미성남복정태평지점-이캠퍼스,경기  성남시  수정구  복정동
성남시수정구,45190873,새한베스트의원,경기  성남시  수정구  신흥2동
성남시수정구,45231263,곰두리상회,경기  성남시  수정구  사송동
성남시수정구,45261054,두산상재,경기  성남시  수정구  복정동
성남시수정구,45613155,성남수정경찰서,경기  성남시  수정구  태평1동
성남시수정구,45795028,미래미용실,경기  성남시  수정구  양지동
성남시수정구,45967825,경기32바6357,경기  성남시  수정구  단대동
성남시수정구,46112033,신예화음악학원,경기  성남시  수정구  태평4동
성남시수정구,46213427,준미용실,경기  성남시  수정구  복정동
성남시수정구,46370276,풍천장어직판장,경기  성남시  수정구  복정동
성남시수정구,46588497,주식회사  스터디투어,경기  성남시  수정구  복정동
성남시수정구,46629713,양지생고기식당,경기  성남시  수정구  단대동
성남시수정구,46792099,대동사,경기  성남시  수정구  신흥2동
성남시수정구,46827523,카드넷정보통신,경기 성남시 수정구 남문로
성남시수정구,47195573,한국도로공사,경기  성남시  수정구  금토동
성남시수정구,47223276,하이카서비스,경기  성남시  수정구  고등동
성남시수정구,47242094,경원대학교,경기  성남시  수정구  복정동
성남시수정구,47389556,끼,경기  성남시  수정구  신흥2동
성남시수정구,47447820,337군사우체국,경기  성남시  수정구  심곡동
성남시수정구,47448440,122군사우체국,경기  성남시  수정구  창곡동
성남시수정구,47490308,창대,경기  성남시  수정구  창곡동
성남시수정구,47563091,우리마트,경기  성남시  수정구  단대동
성남시수정구,47640560,삼화세탁소,경기  성남시  수정구  태평동
성남시수정구,47706720,창곡정육점,경기  성남시  수정구  수진동
성남시수정구,47805080,짠,경기  성남시  수정구  신흥1동
성남시수정구,48244529,에이치토아,경기  성남시  수정구  복정동
성남시수정구,48663900,현대종합공사,경기  성남시  수정구  수진1동
성남시수정구,48808893,본죽(시청점),경기  성남시  수정구  신흥3동
성남시수정구,48814222,등나무집,경기  성남시  수정구  단대동
성남시수정구,49033731,대성자원,경기  성남시  수정구  창곡동
성남시수정구,49162373,한국유통  단대점,경기  성남시  수정구  단대동
성남시수정구,49289309,가감세무법인  성남수정지점,경기  성남시  수정구  단대동
성남시수정구,49642234,성실종합집수리,경기 성남시 수정구 복정로
성남시수정구,49663982,홍성식품,경기  성남시  수정구  복정동
성남시수정구,49664378,다성하우징,경기  성남시  수정구  창곡동
성남시수정구,49959331,진성플라워,경기  성남시  수정구  고등동
성남시수정구,50029347,경기동부과수농업협동조합태평,경기  성남시  수정구  태평3동
성남시수정구,50037852,세종연구소구내식당,경기  성남시  수정구  시흥동
성남시수정구,50179704,아모레카운셀러,경기  성남시  수정구  태평2동
성남시수정구,50203587,이스트,경기  성남시  수정구  수진동
성남시수정구,50345826,플랫,경기  성남시  수정구  수진1동
성남시수정구,50376664,천안슈퍼,경기  성남시  수정구  태평3동
성남시수정구,50483148,주식회사극민,경기  성남시  수정구  신흥동
성남시수정구,50511112,고창상회,경기  성남시  수정구  태평1동
성남시수정구,50746726,대한상회,경기  성남시  수정구  신흥동
성남시수정구,50785344,해바라기,경기  성남시  수정구  시흥동
성남시수정구,51367423,성남시청점(배송비),경기  성남시  수정구  신흥1동
성남시수정구,51405553,설악농원,경기  성남시  수정구  창곡동
성남시수정구,51576189,이삭토스트,경기  성남시  수정구  복정동
성남시수정구,52080975,피자나라  치킨나라,경기  성남시  수정구  태평2동
성남시수정구,52149127,SSC비즈넷,경기  성남시  수정구  심곡동
성남시수정구,52448735,(주)영우가천대매점,경기  성남시  수정구  복정동
성남시수정구,52557253,담소,경기  성남시  수정구  오야동
성남시수정구,52572187,(주)영우가천대매점,경기  성남시  수정구  복정동
성남시수정구,52572682,성남쎄븐텔레콤,경기  성남시  수정구  태평3동
성남시수정구,52695442,명은,경기 성남시 수정구 금토동
성남시수정구,52903762,어울더울(청계점),경기  성남시  수정구  상적동
성남시수정구,53141925,MDR스크린골프,경기  성남시  수정구  수진2동
성남시수정구,53163150,(주)에이블씨엔씨  남한산성,경기  성남시  수정구  단대동
성남시수정구,53191573,혜민상사,경기  성남시  수정구  심곡동
성남시수정구,53211041,(주)에이블씨엔씨  단대오거리,경기  성남시  수정구  신흥2동
성남시수정구,53325056,성남바이크,경기  성남시  수정구  수진1동
성남시수정구,53386645,금란재,경기  성남시  수정구  사송동
성남시수정구,53400768,강원반찬,경기  성남시  수정구  태평3동
성남시수정구,53448437,굽네치킨(태평2.4동점),경기  성남시  수정구  태평2동
성남시수정구,53507034,아트앤하트미술피아노학원,경기  성남시  수정구  양지동
성남시수정구,53540068,(주)에스엠드림,경기  성남시  수정구  수진1동
성남시수정구,53694592,수정청소년수련관,경기  성남시  수정구  신흥2동
성남시수정구,53890067,바하피아노과외교습소,경기  성남시  수정구  양지동
성남시수정구,53917258,밀알수학교습소,경기  성남시  수정구  신흥2동
성남시수정구,53999611,백문기업,경기  성남시  수정구  고등동
성남시수정구,54080106,강남농원,경기  성남시  수정구  사송동
성남시수정구,54161179,(주)진스랩,경기  성남시  수정구  복정동
성남시수정구,54165451,성광인쇄사,경기  성남시  수정구  수진2동
성남시수정구,54311048,양지공구,경기  성남시  수정구  양지동
성남시수정구,54426812,(주)삼원피앤에프,경기  성남시  수정구  시흥동
성남시수정구,54433644,대한골프학회,경기  성남시  수정구  복정동
성남시수정구,54906409,종합행정학교  이발소,경기  성남시  수정구  창곡동
성남시수정구,55014245,스테이션스탑  S,경기  성남시  수정구  태평3동
성남시수정구,55184626,(주)서원약품,경기  성남시  수정구  복정동
성남시수정구,55510192,태평1동  주민자치센타,경기  성남시  수정구  태평동
성남시수정구,55857403,동신선참치,경기  성남시  수정구  태평2동
성남시수정구,56177629,예지공방,경기  성남시  수정구  수진동
성남시수정구,56219967,(주)비쥬드림,경기  성남시  수정구  복정동
성남시수정구,56305204,당구클럽카페,경기  성남시  수정구  복정동
성남시수정구,56369259,성현어린이집,경기  성남시  수정구  수진1동
성남시수정구,56666019,헤어쿡,경기  성남시  수정구  수진2동
성남시수정구,56687189,창곡어린이집,경기  성남시  수정구  창곡동
성남시수정구,56743990,부자가되는집,경기  성남시  수정구  고등동
성남시수정구,56855562,심곡철물,경기  성남시  수정구  고등동
성남시수정구,56898026,키움어린이집,경기  성남시  수정구  태평2동
성남시수정구,56898034,하늘나무어린이집,경기  성남시  수정구  태평2동
성남시수정구,57088049,예지리더어린이집,경기  성남시  수정구  태평4동
성남시수정구,57116899,공군제15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,57194599,주식회사  홍익세라믹,경기  성남시  수정구  복정동
성남시수정구,57225823,이웃사촌,경기  성남시  수정구  태평3동
성남시수정구,57271512,조이미용실,경기  성남시  수정구  신흥1동
성남시수정구,57299877,명품인테리어,경기  성남시  수정구  복정동
성남시수정구,57341984,수정꽃화원,경기  성남시  수정구  사송동
성남시수정구,57469959,아로마리즈(주),경기 성남시  수정구 오야동
성남시수정구,57549453,죽이야기  태평역점,경기  성남시  수정구  태평1동
성남시수정구,57550329,(주)순우리인삼  성남지점,경기  성남시  수정구  수진2동
성남시수정구,57669848,청운독서실,경기  성남시  수정구  신흥2동
성남시수정구,57718785,판교골프  연습장,경기  성남시  수정구  시흥동
성남시수정구,58139692,에띠임,경기 성남시 수정구 신흥2동
성남시수정구,58165119,육미한우암소직판장,경기  성남시  수정구  달래내로
성남시수정구,58177890,공군제15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,58177957,공군제15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,58178021,공군제15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,58178088,공군제15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,58178120,공군제15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,58309048,드림디포  복정점,경기  성남시  수정구  복정동
성남시수정구,58342148,블루마운틴,경기  성남시  수정구  상적동
성남시수정구,58508128,현대치과,경기  성남시  수정구  신흥1동
성남시수정구,58608290,공군15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,58610593,공군제15특수임무비행단,경기  성남시  수정구  심곡동
성남시수정구,58695636,"가가보일러,설비",경기 성남시 수정구 논골로
성남시수정구,58737081,형제지물인테리어,경기  성남시  수정구  태평3동
성남시수정구,58955253,러블리,경기  성남시  수정구  산성대로
성남시수정구,58964214,세종연구소구내식당,경기  성남시  수정구  시흥동
성남시수정구,59043737,노무법인가람경영컨설팅,경기  성남시  수정구  수진2동
성남시수정구,59132563,다정식당,경기 성남시 수정구 신흥1동
성남시수정구,59152249,금광태권도체육관,경기  성남시  수정구  태평4동
성남시수정구,59380246,아이비  어린이집,경기  성남시  수정구  신흥3동
성남시수정구,59416305,한솔시스템,경기  성남시  수정구  수정남로
성남시수정구,59576884,들꽃농원,경기  성남시  수정구  금토동
성남시수정구,59681445,태영약국,경기  성남시  수정구  신흥2동
성남시수정구,59701573,아이미소가득어린이집,경기  성남시  수정구  수진1동
성남시수정구,59722272,아이미소가득어린이집,경기  성남시  수정구  수진1동
성남시수정구,59740852,옛골옻닭,경기 성남시 수정구 수진동
성남시수정구,59752493,미문약국,경기  성남시  수정구  상적동
성남시수정구,59787275,신구대학식물원,경기  성남시  수정구  상적동
성남시수정구,59896415,두손조경자재,경기  성남시  수정구  고등동
성남시수정구,59911602,수정구청  어린이집,경기  성남시  수정구  신흥2동
성남시수정구,60149077,헬스매니아,경기  성남시  수정구  태평2동
성남시수정구,60174133,산유화,경기  성남시  수정구  고등동
성남시수정구,60226784,맑은숲한의원,경기 성남시 수정구 태평동
성남시수정구,60622313,세계로외국어학원,경기  성남시  수정구  신흥3동
성남시수정구,60736691,풀코스,경기  성남시  수정구  태평1동
성남시수정구,60749769,(주)네오비즈,경기  성남시  수정구  산성대로
성남시수정구,60830387,스카이캠,경기  성남시  수정구  복정동
성남시수정구,61263174,뚜껑헤어,경기  성남시  수정구  신흥3동
성남시수정구,61344875,아카데미피부관리,경기  성남시  수정구  시흥동
성남시수정구,61639092,주식회사  진학학원,경기  성남시  수정구  태평4동
성남시수정구,61928644,계영법무사사무소,경기 성남시 수정구 산성대로
성남시수정구,62054895,(주)코맥,경기  성남시  수정구  사송동
성남시수정구,62111075,수진치과의원,경기  성남시  수정구  수진1동
성남시수정구,62285309,맘스터치(동서울대점),경기 성남시 수정구 복정로
성남시수정구,62424619,한국회계컴퓨터학원,경기  성남시  수정구  신흥1동
성남시수정구,62700216,금강사,경기  성남시  수정구  금토동
성남시수정구,62723911,성남시청-성남시시설관리공단,경기  성남시  수정구  태평2동
성남시수정구,62723929,성남시청-성남시설관리공단,경기  성남시  수정구  태평2동
성남시수정구,63000046,주식회사  성원에너지,경기  성남시  수정구  산성동
성남시수정구,63283709,행복한  정신과  의원,경기  성남시  수정구  신흥1동
성남시수정구,63540637,이화카,경기  성남시  수정구  신흥동
성남시수정구,63603740,도레미음악학원,경기  성남시  수정구  태평3동
성남시수정구,63832638,골드플리넘,경기  성남시  수정구  신흥1동
성남시수정구,64177553,(주)쓰리에치코퍼레이션,경기  성남시  수정구  복정동
성남시수정구,64340755,흥부네마트,경기  성남시  수정구  신흥2동
성남시수정구,64462195,한스농장영농법인주식회사,경기  성남시  수정구  시흥동
성남시수정구,64494354,지앤비태평어학원,경기  성남시  수정구  태평1동
성남시수정구,64504798,종로엠외국어보습학원,경기  성남시  수정구  태평2동
성남시수정구,64654213,하이유통,경기  성남시  수정구  사송동
성남시수정구,64748502,크린토피아신흥주공점,경기  성남시  수정구  신흥2동
성남시수정구,64787955,잉글리쉬무무태평1어학원,경기  성남시  수정구  태평2동
성남시수정구,64800329,놀부보쌈과돌솥밥,경기  성남시  수정구  신흥동
성남시수정구,64818875,제일종합목재,경기  성남시  수정구  창곡동
성남시수정구,65316291,두원스틸,경기  성남시  수정구  신촌동
성남시수정구,65415085,다산건강식품(즉석가공식품),경기  성남시  수정구  수진1동
성남시수정구,65580813,아트유토피아,경기  성남시  수정구  시흥동
성남시수정구,65742959,정애란가정의학과의원,경기  성남시  수정구  신흥2동
성남시수정구,66010521,성남중앙어린이집,경기  성남시  수정구  신흥3동
성남시수정구,66046111,등마루  신경외과,경기  성남시  수정구  수진1동
성남시수정구,66189242,예림란꽃백화점,경기  성남시  수정구  신흥2동
성남시수정구,66204629,양지약국,경기  성남시  수정구  양지동
성남시수정구,66223546,이유석세무회계사무소,경기  성남시  수정구  단대동
성남시수정구,66435074,성남준카이로,경기  성남시  수정구  성남대로
성남시수정구,66439787,성남아이비어학원,경기  성남시  수정구  신흥3동
성남시수정구,66525312,또봉이통닭,경기  성남시  수정구  시민로
성남시수정구,66539206,지니원,경기  성남시  수정구  탄리로
성남시수정구,66622234,예음원피아노교습소,경기  성남시  수정구  신흥동
성남시수정구,66716689,e-푸른화원,경기  성남시  수정구  사송동
성남시수정구,67001008,육군종합행정학교,경기  성남시  수정구  창곡동
성남시수정구,67001073,육군종합행정학교,경기  성남시  수정구  창곡동
성남시수정구,67031138,육군종합행정학교,경기  성남시  수정구  창곡동
성남시수정구,67087833,존슨  부대찌개,경기  성남시  수정구  복정동
성남시수정구,67094821,KCC시스템창호기업,경기 성남시 수정구 복정동
성남시수정구,67105429,아이존과학연구소,경기  성남시  수정구  복정동
성남시수정구,67211748,해피,경기  성남시  수정구  신촌동
성남시수정구,67233957,우수보습학원,경기  성남시  수정구  신흥3동
성남시수정구,67238006,남부푸드런,경기  성남시  수정구  산성동
성남시수정구,67295824,참서울외과영상의학과의원,경기  성남시  수정구  신흥동
성남시수정구,67357020,영광탑차냉동,경기  성남시  수정구  헌릉로
성남시수정구,67393017,우리한우촌,경기  성남시  수정구  시민로
성남시수정구,67415786,스시킹,경기  성남시  수정구  수진동
성남시수정구,67552562,(주)지엘바이오,경기  성남시  수정구  신흥동
성남시수정구,67764878,경희대  코리아태권도,경기  성남시  수정구  산성동
성남시수정구,67832535,참좋은오투독서실,경기  성남시  수정구  수진동
성남시수정구,67848309,드림테크,경기  성남시  수정구  복정동
성남시수정구,68164953,정인유통,경기  성남시  수정구  태평4동
성남시수정구,68433473,대우인테리어,경기  성남시  수정구  신흥동
성남시수정구,68499581,한미인쇄사,경기  성남시  수정구  제일로
성남시수정구,68516509,경기지구제이씨특우회,경기  성남시  수정구  수정남로
성남시수정구,68524230,Mr.  커트,경기  성남시  수정구  수정남로
성남시수정구,68526847,한울가정의원,경기  성남시  수정구  수정남로
성남시수정구,68537158,마더케어,경기  성남시  수정구  수정로
성남시수정구,68538735,예나파이,경기  성남시  수정구  공원로
성남시수정구,68963941,리더스타운영어학원,경기  성남시  수정구  양지동
성남시수정구,69133650,이디야커피  을지대점,경기  성남시  수정구  양지동
성남시수정구,69624146,에스이(주),경기  성남시  수정구  사송동
성남시수정구,69726602,이엔테크,경기  성남시  수정구  신흥2동
성남시수정구,69828283,구좌리얼크니손칼국수,경기  성남시  수정구  사송동
성남시수정구,70308838,은지네꽃다육,경기  성남시  수정구  태평1동
성남시수정구,70626973,한양매점,경기  성남시  수정구  신흥2동
성남시수정구,70906722,하이유통,경기  성남시  수정구  사송동
성남시수정구,71208359,수수쑥플라워,경기  성남시  수정구  사송동
성남시수정구,71252753,뜰안채,경기  성남시  수정구  복정동
성남시수정구,71343560,민주플라워  농원,경기  성남시  수정구  금토동
성남시수정구,71539704,한국컬러,경기  성남시  수정구  복정동
성남시수정구,71676415,헤어예다움,경기 성남시 수정구 단대동
성남시수정구,71758940,케이엔랩스,경기  성남시  수정구  성남대로
성남시수정구,71784631,드레스,경기 성남시  수정구 신흥동
성남시수정구,71822712,주식회사 호인우드,경기  성남시  수정구  대왕판교로
성남시수정구,71962302,(주)미래를꿈꾸는사람들,경기  성남시  수정구  시민로
성남시수정구,71976781,미스터피자 신흥점,경기  성남시  수정구  산성대로
성남시수정구,72105802,삼부르네상스호프,경기  성남시  수정구  수정로
성남시수정구,72246994,클레오의원,경기  성남시  수정구  산성대로
성남시수정구,72350846,주식회사 한국피엠그룹,경기  성남시  수정구  산성대로
성남시수정구,72399215,다빈,경기  성남시  수정구  산성대로
성남시수정구,72523236,하나린,경기  성남시  수정구  산성대로
성남시수정구,72876089,(주) 중원문고,경기  성남시  수정구  산성대로
성남시수정구,73091621,주식회사 유피트,경기 성남시 수정구 복정로
성남시수정구,73145138,유로루브코리아,경기  성남시  수정구  심곡로
성남시수정구,73491847,대나무아트,경기 성남시 수정구 금토동
성남시수정구,73551160,진아네사철탕,경기  성남시  수정구  제일로
성남시수정구,73728875,오뉴,경기  성남시  수정구  수정로
성남시수정구,73730228,난쟁이농원,경기 성남시 수정구 금토동
성남시수정구,73760241,메드백세약국,경기  성남시  수정구  수정로
성남시수정구,73823593,하모통상,경기 성남시 수정구 금토동
성남시수정구,74023565,은성전자,경기 성남시 수정구 시흥동
성남시수정구,74137522,난마을꽃사랑,경기  성남시  수정구  고등동
성남시수정구,74186248,오빠이거,경기 성남시 수정구 신흥2동
성남시수정구,74236746,주식회사 비락유통,경기  성남시  수정구  복정안골로
성남시수정구,74257049,유니크디자인,경기  성남시  수정구  성남대로
성남시수정구,74266776,예림조경,경기 성남시 수정구 상적동
성남시수정구,74319070,폰창고,경기  성남시  수정구  산성대로
성남시수정구,74887050,힐링스포츠(Healing sports),경기  성남시  수정구  공원로
성남시수정구,74973421,코리아 무역,경기 성남시 수정구 고등동
성남시수정구,75246660,오성스카이,경기 성남시  수정구 신흥동
성남시수정구,75391862,성남사랑의병원,경기 성남시 수정구 태평2동
